,id_x,person_mbti,mbti_test,character,movie,new_title,genre_ids,id_y,popularity,release_date,title,vote_average,vote_count
158,27,INTP,16Personalities,Sherlock Holmes , Sherlock Holmes,Sherlock Holmes,"[28, 12, 80, 9648]",10528,59.676,2009-12-23,Sherlock Holmes,7.211,13599
159,27,INTP,16Personalities,Hiccup ,How to train your dragon (2010),How to Train Your Dragon,"[14, 12, 16, 10751]",10191,67.995,2010-03-18,How to Train Your Dragon,7.824,12611
160,27,INTP,16Personalities,Neo ,The Matrix,The Matrix,"[28, 878]",603,470.112,1999-03-31,The Matrix,8.216,24934
161,28,INFJ,16Personalities,Captain America,Captain America: The First Avenger,Captain America: The First Avenger,"[28, 12, 878]",1771,53.171,2011-07-22,Captain America: The First Avenger,7.0,20933
162,28,INFJ,16Personalities,Beatrice,Divergent,Divergent,"[28, 12, 878]",157350,69.602,2014-03-14,Divergent,6.918,12512
163,28,INFJ,16Personalities,Elio,Call Me by Your Name,Call Me by Your Name,"[10749, 18]",398818,69.532,2017-07-28,Call Me by Your Name,8.145,11780
164,28,INFJ,16Personalities,Sophie,Aftersun,Aftersun,[18],965150,54.721,2022-10-21,Aftersun,7.69,1215
165,28,INFJ,16Personalities,Coriolanus Coryo Snow,The Ballad of Songbirds and Snakes (2023),The Hunger Games: The Ballad of Songbirds & Snakes,"[18, 878, 28]",695721,139.105,2023-11-15,The Hunger Games: The Ballad of Songbirds & Snakes,7.156,2207
166,28,INFJ,16Personalities,Calum,Aftersun,Aftersun,[18],965150,54.721,2022-10-21,Aftersun,7.69,1215
167,29,INTJ,16Personalities,Aragorn,lord of the rings,The Lord of the Rings: The Fellowship of the Ring,"[12, 14, 28]",120,138.777,2001-12-18,The Lord of the Rings: The Fellowship of the Ring,8.412,24383
168,29,INTJ,16Personalities,Bruce Wayne,Batman Returns,Batman Returns,"[28, 14]",364,68.947,1992-06-19,Batman Returns,6.925,6277
169,29,INTJ,16Personalities,jack sparrow,Pirates of the Caribbean: The Curse of the Black Pearl,Pirates of the Caribbean: The Curse of the Black Pearl,"[12, 14, 28]",22,135.681,2003-07-09,Pirates of the Caribbean: The Curse of the Black Pearl,7.8,20021
170,29,INTJ,16Personalities,anakin skywalker,Star Wars: Episode I - The Phantom Menace,Star Wars: Episode I - The Phantom Menace,"[12, 28, 878]",1893,66.907,1999-05-19,Star Wars: Episode I - The Phantom Menace,6.548,14175
171,29,INTJ,16Personalities,Simba,Lion king,The Lion King,"[12, 18, 10751, 16]",420818,249.113,2019-07-12,The Lion King,7.115,9708
172,29,INTJ,16Personalities,Nathan Algren,last samurai,The Last Samurai,"[18, 28, 10752]",616,53.382,2003-12-05,The Last Samurai,7.586,6627
173,30,INTJ,16Personalities,Mavis Dracula,Hotel Transylvania (2012),Hotel Transylvania,"[16, 35, 10751, 14]",76492,87.926,2012-09-20,Hotel Transylvania,6.957,8348
174,30,INTJ,16Personalities,Stephen Strange,Doctor Strange,Doctor Strange,"[28, 12, 14]",284052,397.711,2016-10-25,Doctor Strange,7.422,21619
175,30,INTJ,16Personalities,Peter Parker,Spider-Man: Far From Home,Spider-Man: Far From Home,"[28, 12, 878]",429617,94.358,2019-06-28,Spider-Man: Far From Home,7.428,15178
176,30,INTJ,16Personalities,Yuta Okkotsu,Jujutsu Kaisen 0,Jujutsu Kaisen 0,"[16, 28, 14]",810693,75.556,2021-12-24,Jujutsu Kaisen 0,8.197,1291
177,30,INTJ,16Personalities,Luna Lovegood,Harry Potter and the Order of the Phoenix,Harry Potter and the Order of the Phoenix,"[12, 14]",675,122.416,2007-07-08,Harry Potter and the Order of the Phoenix,7.681,18939
178,30,INTJ,16Personalities,Camilo Madrigal,Encanto,Encanto,"[16, 35, 10751, 14]",568124,139.31,2021-10-13,Encanto,7.606,9176
179,30,INTJ,16Personalities,Jack Frost,Rise of the Guardians,Rise of the Guardians,"[10751, 16, 14, 28, 12]",81188,61.282,2012-11-21,Rise of the Guardians,7.362,6498
180,30,INTJ,16Personalities,Neteyam,Avatar: The Way of Water,Avatar: The Way of Water,"[878, 12, 28]",76600,272.856,2022-12-14,Avatar: The Way of Water,7.624,11316
181,30,INTJ,16Personalities,Akaza,Demon Slayer Mugen Train,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,"[28, 16, 12, 14, 53]",635302,90.332,2020-10-16,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,8.229,3707
182,31,INFP,16Personalities,Brian ,Breakfast Club,The Breakfast Club,"[35, 18]",2108,72.818,1985-02-15,The Breakfast Club,7.746,7779
183,31,INFP,16Personalities,Ellis ,Shawshank Redemption ,The Shawshank Redemption,"[18, 80]",278,132.406,1994-09-23,The Shawshank Redemption,8.705,26223
184,31,INFP,16Personalities,Edward Scissorhands,Edward Scissorhands,Edward Scissorhands,"[14, 18, 10749]",162,88.672,1990-12-07,Edward Scissorhands,7.716,12541
185,31,INFP,16Personalities,Chihiro ,Spirited away,Spirited Away,"[16, 10751, 14]",129,111.345,2001-07-20,Spirited Away,8.536,15951
186,31,INFP,16Personalities,Luna Lovegood ,Harry Potter and the Order of the Phoenix,Harry Potter and the Order of the Phoenix,"[12, 14]",675,122.416,2007-07-08,Harry Potter and the Order of the Phoenix,7.681,18939
187,31,INFP,16Personalities,Howl ,Howl the moving castle,Howl's Moving Castle,"[14, 16, 12]",4935,144.626,2004-09-09,Howl's Moving Castle,8.408,9469
188,31,INFP,16Personalities,Charlie ,Perks of being a wallflower,The Perks of Being a Wallflower,[18],84892,48.748,2012-09-20,The Perks of Being a Wallflower,7.794,10207
189,31,INFP,16Personalities,Joker ,Joker (2019),Joker,"[80, 53, 18]",475557,445.427,2019-10-01,Joker,8.161,24635
190,31,INFP,16Personalities,Karen Smith ,Mean Girls,Mean Girls,[35],673593,145.503,2024-01-10,Mean Girls,6.095,385
191,31,INFP,16Personalities,Cameron ,Ten things I hate about you,10 Things I Hate About You,"[35, 10749, 18]",4951,51.613,1999-03-30,10 Things I Hate About You,7.588,7800
192,32,INTP,16Personalities,Gru,despicable me,Despicable Me,"[10751, 16, 35]",20352,107.782,2010-07-08,Despicable Me,7.235,14608
193,32,INTP,16Personalities,Stephen Strange,doctor strange ,Doctor Strange,"[28, 12, 14]",284052,397.711,2016-10-25,Doctor Strange,7.422,21619
194,32,INTP,16Personalities,Willy wonka,Charlie and the chocolate factory ,Charlie and the Chocolate Factory,"[12, 35, 10751, 14]",118,113.615,2005-07-13,Charlie and the Chocolate Factory,7.05,14740
195,32,INTP,16Personalities,Haku,Spirited Away,Spirited Away,"[16, 10751, 14]",129,111.345,2001-07-20,Spirited Away,8.536,15951
196,32,INTP,16Personalities,Harley Quinn,Birds of prey,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),"[28, 80]",495764,60.55,2020-02-05,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),6.928,10003
197,32,INTP,16Personalities,Baymax,Big Hero 6,Big Hero 6,"[12, 10751, 16, 28, 35]",177572,109.658,2014-10-24,Big Hero 6,7.734,15218
198,33,INTJ,16Personalities,Emma Woodhouse,Emma 2020,Emma.,"[35, 10749]",556678,39.393,2020-02-13,Emma.,7.0,1655
199,33,INTJ,16Personalities,Flynn Rider,Tangled,Tangled,"[16, 10751]",38757,142.839,2010-11-24,Tangled,7.607,11083
200,33,INTJ,16Personalities,Tony Stark,Avengers: Endgame,Avengers: Endgame,"[12, 878, 28]",299534,270.643,2019-04-24,Avengers: Endgame,8.3,24916
201,33,INTJ,16Personalities,Mulan,Mulan,Mulan,"[16, 10751, 12]",10674,109.864,1998-06-18,Mulan,7.912,9321
202,33,INTJ,16Personalities,Isabela Madrigal,Encanto,Encanto,"[16, 35, 10751, 14]",568124,139.31,2021-10-13,Encanto,7.606,9176
203,33,INTJ,16Personalities,Katniss Everdeen,The Hunger Games (2012),The Hunger Games,"[878, 12, 14]",70160,34.172,2012-03-12,The Hunger Games,7.2,21471
204,34,ISTP,16Personalities,Po,Kung Fu Panda (2008),Kung Fu Panda,"[28, 12, 16, 10751, 35]",9502,125.586,2008-06-04,Kung Fu Panda,7.281,11229
205,34,ISTP,16Personalities,John Wick,John Wick (2014),John Wick,"[28, 53]",245891,109.311,2014-10-22,John Wick,7.43,18684
206,34,ISTP,16Personalities,Ip Man,Ip Man (2008),Ip Man,"[18, 28, 36]",14756,18.426,2008-12-12,Ip Man,7.75,3648
207,35,ISTP,16Personalities,Wanda Maximoff,Avengers: Infinity War,Avengers: Infinity War,"[12, 28, 878]",299536,295.276,2018-04-25,Avengers: Infinity War,8.2,28927
208,35,ISTP,16Personalities,Bellatrix Lestrange,Harry Potter and the Deathly Hallows II,Harry Potter and the Deathly Hallows: Part 2,"[14, 12]",12445,117.591,2011-07-12,Harry Potter and the Deathly Hallows: Part 2,8.098,20000
209,35,ISTP,16Personalities,Luna Lovegood,Harry Potter and the Order of The Phoenix ,Harry Potter and the Order of the Phoenix,"[12, 14]",675,122.416,2007-07-08,Harry Potter and the Order of the Phoenix,7.681,18939
210,35,ISTP,16Personalities,Raven,Teen Titans: Trouble in Tokyo,Teen Titans: Trouble in Tokyo,"[16, 28, 878, 10770]",16237,40.633,2006-09-15,Teen Titans: Trouble in Tokyo,7.792,372
211,35,ISTP,16Personalities,Disgust,Inside Out,Inside Out,"[16, 10751, 12, 18, 35]",150540,331.396,2015-06-09,Inside Out,7.914,20372
212,36,INFJ,16Personalities,Amy Elliott Dunne, Gone Girl,Gone Girl,"[9648, 53, 18]",210577,117.391,2014-10-01,Gone Girl,7.892,18127
213,36,INFJ,16Personalities,Mia,La la land (2016),La La Land,"[35, 18, 10749, 10402]",313369,61.05,2016-11-29,La La Land,7.902,16350
214,36,INFJ,16Personalities,Beatrice,Divergent ,Divergent,"[28, 12, 878]",157350,69.602,2014-03-14,Divergent,6.918,12512
215,36,INFJ,16Personalities,Cruella de Vil ,Cruella,Cruella,"[35, 80]",337404,91.194,2021-05-26,Cruella,8.0,9003
216,36,INFJ,16Personalities,Andrea,The Devil Wears Prada,The Devil Wears Prada,"[18, 35]",350,78.74,2006-06-29,The Devil Wears Prada,7.395,11673
217,37,INFJ,16Personalities,Maximus,Gladiator ,Gladiator,"[28, 18, 12]",98,87.373,2000-05-04,Gladiator,8.216,17866
218,37,INFJ,16Personalities,Howl,Howl's Moving Castle,Howl's Moving Castle,"[14, 16, 12]",4935,144.626,2004-09-09,Howl's Moving Castle,8.408,9469
219,37,INFJ,16Personalities,Paul Atreides,Dune,Dune,"[878, 12]",438631,523.415,2021-09-15,Dune,7.78,11759
220,37,INFJ,16Personalities,Ofelia,Pan's Labyrinth ,Pan's Labyrinth,"[14, 18, 10752]",1417,171.305,2006-10-10,Pan's Labyrinth,7.76,10229
221,38,INTP,16Personalities,Evelyn Salt,Salt (2010),Salt,"[28, 9648, 53]",27576,51.145,2010-07-21,Salt,6.412,5310
222,38,INTP,16Personalities,Master Oogway,Kung Fu Panda (2008),Kung Fu Panda,"[28, 12, 16, 10751, 35]",9502,125.586,2008-06-04,Kung Fu Panda,7.281,11229
223,38,INTP,16Personalities,Suzume Iwato,Suzume no Tojimari,Suzume,"[16, 18, 12, 14]",916224,67.413,2022-11-11,Suzume,7.996,1131
224,38,INTP,16Personalities,Robert Langdon,The Da Vinci Code,The Da Vinci Code,"[53, 9648]",591,52.741,2006-05-17,The Da Vinci Code,6.723,9051
225,39,INTP,michaelcaloz.com,bowser,The Super Mario Bros. Movie,The Super Mario Bros. Movie,"[16, 10751, 12, 14, 35]",502356,198.964,2023-04-05,The Super Mario Bros. Movie,7.675,8459
226,39,INTP,michaelcaloz.com,spider-punk,Spider-Man: Across the Spider-Verse,Spider-Man: Across the Spider-Verse,"[16, 28, 12, 878]",569094,192.243,2023-05-31,Spider-Man: Across the Spider-Verse,8.362,6306
227,39,INTP,michaelcaloz.com,iron man,Avengers: Endgame,Avengers: Endgame,"[12, 878, 28]",299534,270.643,2019-04-24,Avengers: Endgame,8.3,24916
228,39,INTP,michaelcaloz.com,captain underpants,Captain Underpants: The First Epic Movie,Captain Underpants: The First Epic Movie,"[28, 16, 35, 10751]",268531,40.044,2017-06-01,Captain Underpants: The First Epic Movie,6.233,1149
229,40,INFJ,16Personalities,Emily,Corpse Bride,Corpse Bride,"[10749, 14, 16]",3933,103.562,2005-09-12,Corpse Bride,7.553,8773
230,40,INFJ,16Personalities,Leia Organa,Star Wars,Star Wars,"[12, 28, 878]",11,457.872,1977-05-25,Star Wars,8.203,20042
231,40,INFJ,16Personalities,Lucy,Two Weeks Notice,Two Weeks Notice,"[35, 10749]",2642,24.358,2002-12-19,Two Weeks Notice,6.353,1975
232,40,INFJ,16Personalities,Yas,Rye Lane,Rye Lane,"[35, 10749]",1049638,19.09,2023-03-17,Rye Lane,7.092,174
233,40,INFJ,16Personalities,Alice,Plus One,Plus One,"[35, 10749]",508101,16.468,2019-06-14,Plus One,6.932,317
234,40,INFJ,16Personalities,Dani,Midsommar,Midsommar,"[27, 18, 9648]",530385,79.786,2019-07-03,Midsommar,7.2,6751
235,40,INFJ,16Personalities,Arthur,Past Lives,Past Lives,"[18, 10749]",666277,76.939,2023-06-02,Past Lives,7.806,1309
236,40,INFJ,16Personalities,Sasha,Always Be My Maybe,Always Be My Maybe,"[10749, 35]",513576,20.657,2019-05-31,Always Be My Maybe,6.647,1282
237,41,ENTJ,16Personalities,Mark Watney,The Martian,The Martian,"[18, 12, 878]",286217,111.545,2015-09-30,The Martian,7.685,19241
238,41,ENTJ,16Personalities,Peter Parker,Spiderman,Spider-Man,"[28, 878]",557,133.914,2002-05-01,Spider-Man,7.295,18436
239,41,ENTJ,16Personalities,Hiro Hamada,Big Hero 6,Big Hero 6,"[12, 10751, 16, 28, 35]",177572,109.658,2014-10-24,Big Hero 6,7.734,15218
240,41,ENTJ,16Personalities,Tony Stark,Iron Man,Iron Man,"[28, 878, 12]",1726,172.395,2008-04-30,Iron Man,7.644,25770
241,41,ENTJ,16Personalities,Hogarth Hughes,The Iron Giant,The Iron Giant,"[10751, 16, 878, 12]",10386,56.07,1999-08-06,The Iron Giant,7.9,5368
242,41,ENTJ,16Personalities,Miles Morales,Spider-Man: Into the Spider-Verse,Spider-Man: Into the Spider-Verse,"[16, 28, 12, 878]",324857,101.048,2018-12-06,Spider-Man: Into the Spider-Verse,8.404,15035
243,41,ENTJ,16Personalities,Mai,Next Gen,Next Gen,"[16, 28, 12, 35, 10751, 878]",523777,40.518,2018-09-07,Next Gen,6.945,739
244,41,ENTJ,16Personalities,Dr Emmett Doc Brown,Back to the Future,Back to the Future,"[12, 35, 878]",105,119.06,1985-07-03,Back to the Future,8.317,19327
245,41,ENTJ,16Personalities,Jim Preston,Passengers,Passengers,"[18, 10749, 878]",274870,216.861,2016-12-21,Passengers,6.944,12892
246,41,ENTJ,16Personalities,Neo,Matrix,Matrix,[],555879,3.274,1998-12-31,Matrix,6.9,26
247,42,ISTJ,16Personalities,Shun,From Up on Poppy Hill,From Up on Poppy Hill,"[16, 18]",83389,37.813,2011-07-16,From Up on Poppy Hill,7.5,1672
248,42,ISTJ,16Personalities,Park Ki-Joon,Midnight Runners,Midnight Runners,"[35, 28, 80]",453127,18.62,2017-08-09,Midnight Runners,7.495,199
249,42,ISTJ,16Personalities,Padre Burgos,Gomburza,GomBurZa,"[36, 18]",1187743,21.288,2023-12-25,GomBurZa,5.5,2
250,42,ISTJ,16Personalities,Howl,Howl's Moving Castle,Howl's Moving Castle,"[14, 16, 12]",4935,144.626,2004-09-09,Howl's Moving Castle,8.408,9469
251,43,INFP,Cognitive functions self-typing,Barbie,Barbie: A Fairy Secret,Barbie: A Fairy Secret,"[16, 10751, 14]",57737,22.378,2011-03-01,Barbie: A Fairy Secret,6.799,478
252,43,INFP,Cognitive functions self-typing,Howl,Howl's Moving Castle,Howl's Moving Castle,"[14, 16, 12]",4935,144.626,2004-09-09,Howl's Moving Castle,8.408,9469
253,43,INFP,Cognitive functions self-typing,Raju,3 idiots,3 Idiots,"[18, 35]",20453,45.07,2009-12-23,3 Idiots,7.99,2276
254,43,INFP,Cognitive functions self-typing,Sophie,Howl's Moving Castle,Howl's Moving Castle,"[14, 16, 12]",4935,144.626,2004-09-09,Howl's Moving Castle,8.408,9469
255,43,INFP,Cognitive functions self-typing,Elsa,Frozen (2013),Frozen,"[16, 10751, 12, 14]",109445,133.204,2013-11-20,Frozen,7.247,16099
256,43,INFP,Cognitive functions self-typing,Isabela Madrigal,Encanto,Encanto,"[16, 35, 10751, 14]",568124,139.31,2021-10-13,Encanto,7.606,9176
257,43,INFP,Cognitive functions self-typing,Regina George,Mean Girls,Mean Girls,[35],673593,145.503,2024-01-10,Mean Girls,6.095,385
258,43,INFP,Cognitive functions self-typing,Gojo,Jujutsu Kaisen: 0,Jujutsu Kaisen 0,"[16, 28, 14]",810693,75.556,2021-12-24,Jujutsu Kaisen 0,8.197,1291
259,43,INFP,Cognitive functions self-typing,Mei Mei,Jujutsu Kaisen: 0,Jujutsu Kaisen 0,"[16, 28, 14]",810693,75.556,2021-12-24,Jujutsu Kaisen 0,8.197,1291
260,43,INFP,Cognitive functions self-typing,Elle Woods,Legally Blonde,Legally Blonde,"[35, 10749]",8835,91.553,2001-07-13,Legally Blonde,6.758,3825
261,44,INFJ,16Personalities,Riggan Thomson,Birdman,Birdman,[99],435092,2.691,2015-07-01,Birdman,3.167,5
262,44,INFJ,16Personalities,John Miller,Saving Private Ryan,Saving Private Ryan,"[18, 36, 10752]",857,110.22,1998-07-24,Saving Private Ryan,8.214,15331
263,44,INFJ,16Personalities,Joseph Cooper,Interstellar,Interstellar,"[12, 18, 878]",157336,418.071,2014-11-05,Interstellar,8.434,34418
264,44,INFJ,16Personalities,John Nash,A Beautiful Mind,A Beautiful Mind,"[18, 10749]",453,123.182,2001-12-14,A Beautiful Mind,7.857,9916
265,44,INFJ,16Personalities,Oskar Schindler,Schindler's List,Schindler's List,"[18, 36, 10752]",424,82.306,1993-12-15,Schindler's List,8.567,15413
266,44,INFJ,16Personalities,John Anderton,Minority Report,Minority Report,"[878, 28, 53]",180,52.527,2002-06-20,Minority Report,7.347,8407
267,44,INFJ,16Personalities,Andy Dufresne,The Shawshank Redemption,The Shawshank Redemption,"[18, 80]",278,132.406,1994-09-23,The Shawshank Redemption,8.705,26223
268,44,INFJ,16Personalities,Paul Hunham,The Holdovers,The Holdovers,"[35, 18]",840430,88.432,2023-10-27,The Holdovers,7.722,1235
269,44,INFJ,16Personalities,Forrest Gump,Forrest Gump,Forrest Gump,"[35, 18, 10749]",13,182.805,1994-06-23,Forrest Gump,8.475,26662
270,44,INFJ,16Personalities,Bruce Wayne,The Dark Knight (2008),The Dark Knight,"[18, 28, 80, 53]",155,106.025,2008-07-16,The Dark Knight,8.515,31983
271,45,INFJ,I forgot,Galadriel,Lord Of The Rings The Two Towers,The Lord of the Rings: The Two Towers,"[12, 14, 28]",121,97.108,2002-12-18,The Lord of the Rings: The Two Towers,8.395,21195
272,45,INFJ,I forgot,Elle Woods,Legally Blonde,Legally Blonde,"[35, 10749]",8835,91.553,2001-07-13,Legally Blonde,6.758,3825
273,45,INFJ,I forgot,Elizabeth Bennet,Pride And Prejudice(2005),Pride & Prejudice,"[18, 10749]",4348,86.222,2005-09-16,Pride & Prejudice,8.08,7786
274,45,INFJ,I forgot,Jane Smith,Mr. and Mrs. Smith (2005),Mr. & Mrs. Smith,"[28, 35, 18, 53]",787,47.0,2005-06-07,Mr. & Mrs. Smith,6.683,10030
275,45,INFJ,I forgot,Sarah Connor,Terminator 2,Terminator 2: Judgment Day,"[28, 53, 878]",280,133.745,1991-07-03,Terminator 2: Judgment Day,8.115,12410
276,45,INFJ,I forgot,Emma Woodhouse,Emma (Gwyneth Paltrow Version),Emma.,"[35, 10749]",556678,39.393,2020-02-13,Emma.,7.0,1655
277,45,INFJ,I forgot,Hermione Granger,Harry Potter Goblet Of Fire,Harry Potter and the Goblet of Fire,"[12, 14]",674,125.941,2005-11-16,Harry Potter and the Goblet of Fire,7.815,20116
278,45,INFJ,I forgot,Nina,Point Of No Return,Point of No Return,"[28, 80, 53]",10498,19.701,1993-03-19,Point of No Return,6.231,670
279,45,INFJ,I forgot,Trinity,Matrix,Matrix,[],555879,3.274,1998-12-31,Matrix,6.9,26
280,45,INFJ,I forgot,Katniss Everdeen,The Hunger Games (2012),The Hunger Games,"[878, 12, 14]",70160,34.172,2012-03-12,The Hunger Games,7.2,21471
281,46,ENFP,sakinorva.net,Joy,Inside Out,Inside Out,"[16, 10751, 12, 18, 35]",150540,331.396,2015-06-09,Inside Out,7.914,20372
282,46,ENFP,sakinorva.net,Veneer,Trolls (2016),Trolls,"[10751, 16, 14, 12, 35, 10402]",136799,57.365,2016-10-13,Trolls,6.656,3477
283,46,ENFP,sakinorva.net,Elle Woods,Legally Blonde,Legally Blonde,"[35, 10749]",8835,91.553,2001-07-13,Legally Blonde,6.758,3825
284,46,ENFP,sakinorva.net,Augustus,The Fault in Our Stars,The Fault in Our Stars,"[10749, 18]",222935,44.824,2014-05-16,The Fault in Our Stars,7.596,10919
285,46,ENFP,sakinorva.net,Benji,Pitch Perfect,Pitch Perfect,"[35, 10402, 10749]",114150,50.631,2012-09-28,Pitch Perfect,7.291,6394
286,46,ENFP,sakinorva.net,Arrietty,The Secret World of Arrietty,The Secret World of Arrietty,"[14, 16, 10751]",51739,50.841,2010-07-16,The Secret World of Arrietty,7.657,2713
287,46,ENFP,sakinorva.net,Weird Barbie,Barbie,Barbie,"[35, 12]",346698,539.162,2023-07-19,Barbie,7.056,8342
288,46,ENFP,sakinorva.net,Wade,Elemental,Elemental,"[16, 35, 10751, 14, 10749]",976573,216.103,2023-06-14,Elemental,7.66,4046
289,46,ENFP,sakinorva.net,Henry Roth,50 first dates,50 First Dates,"[35, 10749]",1824,48.682,2004-02-13,50 First Dates,6.86,6967
290,47,INTJ,16Personalities,Blue,Jurassic World,Jurassic World,"[28, 12, 878, 53]",135397,98.585,2015-06-06,Jurassic World,6.687,19961
291,47,INTJ,16Personalities,Bakugo,My Hero Academia,My Hero Academia: World Heroes' Mission,"[16, 28, 12, 878, 14]",768744,75.679,2021-08-06,My Hero Academia: World Heroes' Mission,7.573,489
292,47,INTJ,16Personalities,Hermione,Harry Potter,Harry Potter and the Philosopher's Stone,"[12, 14]",671,169.942,2001-11-16,Harry Potter and the Philosopher's Stone,7.913,26591
293,47,INTJ,16Personalities,Benji,Mission: Impossible,Mission: Impossible,"[12, 28, 53]",954,141.951,1996-05-22,Mission: Impossible,6.98,8575
294,48,ENTJ,Cognitive functions self-typing,Baby,Baby Driver,Baby Driver,"[28, 80]",339403,389.632,2017-06-28,Baby Driver,7.451,15244
295,48,ENTJ,Cognitive functions self-typing,Hobie Brown,Spider-man: Across the Spider-Verse,Spider-Man: Across the Spider-Verse,"[16, 28, 12, 878]",569094,192.243,2023-05-31,Spider-Man: Across the Spider-Verse,8.362,6306
296,48,ENTJ,Cognitive functions self-typing,Cobb,Inception,Inception,"[28, 878, 12]",27205,447.889,2010-07-15,Inception,8.368,35772
297,48,ENTJ,Cognitive functions self-typing,Han Lue,The Fast and the Furious: Tokyo Drift,The Fast and the Furious: Tokyo Drift,"[28, 80, 18, 53]",9615,16.97,2006-06-03,The Fast and the Furious: Tokyo Drift,6.5,6605
298,49,ISTP,Cognitive functions self-typing,Hawkeye,Avengers: Age Of Ultron,Avengers: Age of Ultron,"[28, 12, 878]",99861,120.148,2015-04-22,Avengers: Age of Ultron,7.273,22464
299,49,ISTP,Cognitive functions self-typing,12th Doctor,Twice Upon a Time,Twice Upon a Time,"[35, 18, 10751]",210185,3.275,1953-07-06,Twice Upon a Time,6.0,1
300,49,ISTP,Cognitive functions self-typing,Jack Frost,Rise of The Guardians,Rise of the Guardians,"[10751, 16, 14, 28, 12]",81188,61.282,2012-11-21,Rise of the Guardians,7.362,6498
301,49,ISTP,Cognitive functions self-typing,The Flash,Justice League: Crisis on Infinite Earths (2024),Justice League: Crisis on Infinite Earths Part Two,"[16, 878, 28]",1209288,167.579,2024-04-22,Justice League: Crisis on Infinite Earths Part Two,6.781,80
302,50,ISTJ,Cognitive functions self-typing,Lady Bird,Lady Bird,Lady Bird,"[18, 35]",391713,338.85,2017-09-01,Lady Bird,7.3,8211
303,50,ISTJ,Cognitive functions self-typing,Dani,Midsommar,Midsommar,"[27, 18, 9648]",530385,79.786,2019-07-03,Midsommar,7.2,6751
304,50,ISTJ,Cognitive functions self-typing,Amy,gone girl ,Gone Girl,"[9648, 53, 18]",210577,117.391,2014-10-01,Gone Girl,7.892,18127
305,50,ISTJ,Cognitive functions self-typing,Summer,500 days of summer,(500) Days of Summer,"[35, 18, 10749]",19913,46.793,2009-07-17,(500) Days of Summer,7.281,9771
306,50,ISTJ,Cognitive functions self-typing,Gary,Licorice Pizza,Licorice Pizza,"[18, 35, 10749]",718032,61.277,2021-11-26,Licorice Pizza,6.984,2129
307,50,ISTJ,Cognitive functions self-typing,Justine,melancholia ,Melancholia,"[18, 878]",62215,295.393,2011-05-26,Melancholia,7.195,3377
308,50,ISTJ,Cognitive functions self-typing,Miranda,the devil wears prada,The Devil Wears Prada,"[18, 35]",350,78.74,2006-06-29,The Devil Wears Prada,7.395,11673
309,51,ISFJ,16Personalities,Obi-Wan,Star Wars,Star Wars,"[12, 28, 878]",11,457.872,1977-05-25,Star Wars,8.203,20042
310,51,ISFJ,16Personalities,Captain America,Avengers,Avengers: Infinity War,"[12, 28, 878]",299536,295.276,2018-04-25,Avengers: Infinity War,8.2,28927
311,51,ISFJ,16Personalities,Will Turner,Pirates of the Caribbean,Pirates of the Caribbean: The Curse of the Black Pearl,"[12, 14, 28]",22,135.681,2003-07-09,Pirates of the Caribbean: The Curse of the Black Pearl,7.8,20021
312,51,ISFJ,16Personalities,Alice,Alice in Wonderland (1951),Alice in Wonderland,"[10751, 14, 12]",12155,92.641,2010-03-03,Alice in Wonderland,6.636,13588
313,52,ISFJ,Voice recording by proffesional typists,Obi-Wan Kenobi,Star Wars,Star Wars,"[12, 28, 878]",11,457.872,1977-05-25,Star Wars,8.203,20042
314,52,ISFJ,Voice recording by proffesional typists,Ferdinand the bull,ferdinand the bull (1938),Ferdinand the Bull,"[16, 35, 10751]",47166,13.616,1938-11-23,Ferdinand the Bull,6.536,165
315,52,ISFJ,Voice recording by proffesional typists,Forrest Gump,Forrest Gump,Forrest Gump,"[35, 18, 10749]",13,182.805,1994-06-23,Forrest Gump,8.475,26662
316,53,ISTJ,I honestly don't remember but I get ISTJ every time so,Rita,Edge of Tomorrow,Edge of Tomorrow,"[28, 878]",137113,68.772,2014-05-27,Edge of Tomorrow,7.6,13402
317,53,ISTJ,I honestly don't remember but I get ISTJ every time so,Obi-Wan Kenobi,Star Wars,Star Wars,"[12, 28, 878]",11,457.872,1977-05-25,Star Wars,8.203,20042
318,53,ISTJ,I honestly don't remember but I get ISTJ every time so,Ellen Ripley,Alien,Alien,"[27, 878]",348,462.271,1979-05-25,Alien,8.153,13989
319,53,ISTJ,I honestly don't remember but I get ISTJ every time so,Miller,Event Horizon,Event Horizon,"[27, 878, 9648]",8413,74.515,1997-08-15,Event Horizon,6.521,2693
320,53,ISTJ,I honestly don't remember but I get ISTJ every time so,Sarah Connor,Terminator,The Terminator,"[28, 53, 878]",218,488.773,1984-10-26,The Terminator,7.665,12578
321,53,ISTJ,I honestly don't remember but I get ISTJ every time so,The Dude,The Big Lebowski,The Big Lebowski,"[35, 80]",115,49.496,1998-03-06,The Big Lebowski,7.844,10846
322,54,ISFJ,16Personalities,Jack Callaghan,While You Were Sleeping,While You Were Sleeping,"[10749, 35]",2064,28.051,1995-04-21,While You Were Sleeping,7.003,1704
